,date,open,high,low,close,volume
0,2026-01-21,84.04000091552734,84.38999938964844,83.19999694824219,83.8499984741211,8295200
1,2026-01-20,83.01000213623047,83.93000030517578,82.5199966430664,83.51000213623047,10054800
2,2026-01-16,83.0,84.05000305175781,82.13999938964844,83.62999725341797,12874900
3,2026-01-15,81.9800033569336,82.66999816894531,81.54000091552734,82.19000244140625,7419300
4,2026-01-14,80.94000244140625,82.62999725341797,80.94000244140625,81.9800033569336,10282400
5,2026-01-13,81.16000366210938,81.93000030517578,80.41999816894531,81.63999938964844,8543000
6,2026-01-12,79.8499984741211,81.1500015258789,79.5199966430664,81.12000274658203,11088100
7,2026-01-09,80.19999694824219,80.91999816894531,79.87000274658203,79.88999938964844,5842200
8,2026-01-08,78.44999694824219,79.95999908447266,78.37999725341797,79.48999786376953,8696700
9,2026-01-07,80.66999816894531,80.79000091552734,78.36000061035156,78.37000274658203,9859900
10,2026-01-06,81.25,81.58999633789062,80.5,81.05000305175781,7254500
11,2026-01-05,81.16000366210938,81.33999633789062,79.25,81.31999969482422,8301900
12,2026-01-02,80.44999694824219,81.0199966430664,79.58999633789062,80.93000030517578,8852900
13,2025-12-31,80.69000244140625,80.69000244140625,80.20999908447266,80.27999877929688,5036200
14,2025-12-30,80.19999694824219,80.66999816894531,80.1500015258789,80.52999877929688,4075900
15,2025-12-29,80.41999816894531,81.25,80.22000122070312,80.2699966430664,5854600
16,2025-12-26,80.4800033569336,80.63999938964844,80.05000305175781,80.41000366210938,3636400
17,2025-12-24,80.13999938964844,80.47000122070312,79.69000244140625,80.44999694824219,3011300
18,2025-12-23,80.02999877929688,80.69999694824219,79.75,79.79000091552734,7875000
19,2025-12-22,79.0199966430664,80.18000030517578,78.72000122070312,80.04000091552734,7136200
20,2025-12-19,80.56999969482422,81.13999938964844,79.52999877929688,79.54000091552734,30492300
21,2025-12-18,80.4000015258789,81.18000030517578,80.0,80.8499984741211,9201300
22,2025-12-17,80.97000122070312,81.30999755859375,79.6500015258789,80.29000091552734,10212000
23,2025-12-16,81.63999938964844,81.8499984741211,80.19000244140625,81.31999969482422,6616600
24,2025-12-15,82.01000213623047,82.23999786376953,80.52999877929688,81.6500015258789,9489800
25,2025-12-12,81.83999633789062,82.2699966430664,81.33000183105469,81.6500015258789,7783100
26,2025-12-11,81.25,82.41000366210938,81.06999969482422,81.20999908447266,9494100
27,2025-12-10,80.05000305175781,81.91999816894531,79.63999938964844,81.2699966430664,13341100
28,2025-12-09,80.80000305175781,81.13999938964844,79.5,79.63999938964844,13760400
29,2025-12-08,83.13999938964844,83.16000366210938,80.41000366210938,80.55000305175781,18136600
30,2025-12-05,83.51000213623047,84.19999694824219,83.05999755859375,83.12999725341797,8194600
31,2025-12-04,84.5199966430664,84.80999755859375,82.73999786376953,83.38999938964844,12489600
32,2025-12-03,84.66000366210938,85.97000122070312,84.5,84.94999694824219,9615100
33,2025-12-02,84.91000366210938,85.27999877929688,84.25,84.58000183105469,7087000
34,2025-12-01,85.58999633789062,85.66999816894531,84.38999938964844,84.6500015258789,7986600
35,2025-11-28,85.44000244140625,86.47000122070312,85.1500015258789,86.29000091552734,4123300
36,2025-11-26,85.25,85.69000244140625,84.69000244140625,85.54000091552734,6550600
37,2025-11-25,84.69000244140625,85.33999633789062,84.18000030517578,84.83000183105469,7916800
38,2025-11-24,83.7699966430664,84.79000091552734,83.01000213623047,84.2300033569336,13291500
39,2025-11-21,84.18000030517578,84.66999816894531,81.63999938964844,83.4800033569336,13930100
40,2025-11-20,84.21970384989915,85.90826662830185,83.63366824595423,83.73300170898438,10967000
41,2025-11-19,84.5474903032947,84.7660042298429,83.35555689025537,83.70320129394531,11138700
42,2025-11-18,85.54076581900145,86.10693173698613,84.05085471082288,84.07071685791016,11061200
43,2025-11-17,83.12710620895159,85.19311043731162,83.12710620895159,85.17324829101562,11607900
44,2025-11-14,82.94831985941389,83.92172420607122,81.97490793467679,83.31582641601562,8352100
45,2025-11-13,85.20304846886488,85.35204109490522,83.36549295591342,83.42508697509766,11859300
46,2025-11-12,84.8554041023112,85.67982339914148,84.43823081165482,85.31230926513672,7604800
47,2025-11-11,84.12037886834074,85.25271064071553,83.98132111230028,85.18318176269531,11733900
48,2025-11-10,83.61380868696139,84.89513310328212,83.12710653098948,84.19983673095703,11701700
49,2025-11-07,81.35907602291503,83.4350150210806,81.07102565692514,83.36548614501953,9167100
50,2025-11-06,81.56766668193627,82.41194809813665,81.43853620709936,81.44847106933594,6212700
51,2025-11-05,80.87237349583172,82.07423421911544,80.56446095707965,81.58753204345703,7291000
52,2025-11-04,81.22994735890813,81.65705548650797,80.25654307242989,81.14055633544922,6474500
53,2025-11-03,80.75318265468415,81.54779734152353,80.0578862783602,81.22994995117188,8508200
54,2025-10-31,80.79290694930003,81.47826846335455,80.31613965280263,80.85250854492188,9407300
55,2025-10-30,81.26967860066628,82.02456896460717,80.89223720773545,81.09088897705078,7620100
56,2025-10-29,82.73973362477659,83.22643580052333,80.50486695208181,81.21009063720703,11681500
57,2025-10-28,86.93134113075523,86.94127599307285,82.35235475267804,83.0079116821289,13998100
58,2025-10-27,83.42508270249763,86.7028899951937,83.22643093000427,85.45136260986328,18741000
59,2025-10-24,83.01784302647005,84.20976879936944,82.79932153322,83.8422622680664,6249800
60,2025-10-23,83.32575825319901,83.32575825319901,82.01463682912625,82.6900634765625,5630800
61,2025-10-22,83.50454437285964,83.65353698757619,81.9153074980678,82.2828140258789,9208900
62,2025-10-21,84.42829590715084,84.53755666104178,82.47154477775118,83.42508697509766,7282200
63,2025-10-20,84.6170175855839,84.76600262857973,83.7429315835843,84.19983673095703,5225700
64,2025-10-17,84.87526662856189,85.24278076420863,83.603877025788,83.96145629882812,9142200
65,2025-10-16,85.6400874672576,86.15658662481263,84.40842980071913,84.47795867919922,8333700
66,2025-10-15,84.497823644887,85.90827098573617,84.25943999329778,85.21298217773438,9268600
67,2025-10-14,83.60387683152143,84.26936864110206,82.86885614001568,84.07071685791016,8912900
68,2025-10-13,82.5708653630134,84.4580874893971,82.45167733230406,83.73300170898438,8424300
69,2025-10-10,83.3356943227764,84.25943949253438,82.64039794082719,82.78939056396484,10285600
70,2025-10-09,83.89192052144594,84.2494997650957,82.8887116668686,83.14696502685547,7486100
71,2025-10-08,83.13703720674273,83.82239874480118,82.31262548224205,83.4747543334961,13775600
72,2025-10-07,82.5708658501825,84.04091472159828,81.85571492746924,82.65032958984375,16109700
73,2025-10-06,79.61091542898886,81.81598499940657,79.61091542898886,81.55773162841797,15767600
74,2025-10-03,77.92234312868405,80.81277413805957,77.12772846676258,79.52151489257812,12116600
75,2025-10-02,78.11107233859157,78.35939085634602,77.01847237608797,77.65416717529297,9266600
76,2025-10-01,75.81661145809677,78.1706661501836,75.70735070432872,78.140869140625,15044800
77,2025-09-30,75.9457310451007,76.18411468924779,74.61474748902677,74.98225402832031,9392700
78,2025-09-29,75.17097657631656,75.77687432218563,74.76373059909211,75.6974105834961,10366000
79,2025-09-26,74.22737402064149,75.3497709830922,74.12804055193354,75.33983612060547,8271500
80,2025-09-25,73.56187542805282,74.40616445264305,73.0950354012078,74.14791107177734,12916500
81,2025-09-24,71.70445853793572,73.38308658654367,71.56540077244347,73.33342742919922,11281800
82,2025-09-23,71.6150585104814,72.1315652675704,71.23761709420845,71.83358001708984,7795900
83,2025-09-22,70.9197655284729,72.05209728881839,70.79063505775045,71.86337280273438,9856700
84,2025-09-19,70.50259519245601,70.91976847346898,69.8966974175221,70.60192108154297,14819300
85,2025-09-18,69.52918585556183,70.61185096926297,68.90342591097054,70.31387329101562,8488500
86,2025-09-17,69.80730015847618,70.53239356114098,69.62851052344101,69.83709716796875,10799600
87,2025-09-16,70.81050787677762,71.05882638907741,69.30072707827033,69.3603286743164,7930200
88,2025-09-15,71.0985601192643,71.71438519589739,70.82044459071004,71.01909637451172,10399100
89,2025-09-12,70.67144757449681,72.00243111507777,70.33373046931342,71.15814971923828,9345600
90,2025-09-11,70.4926571286164,70.95949712201056,70.03575199710362,70.84030151367188,7418300
91,2025-09-10,69.52918130605052,70.85023756960452,69.1517399070691,70.56218719482422,9254400
92,2025-09-09,69.19147070570325,69.84702760726438,69.07227509720157,69.59870910644531,7294500
93,2025-09-08,70.35360350112076,70.36353078550516,68.77429380483689,69.30072784423828,12596500
94,2025-09-05,70.77077826279013,71.24755315596826,69.78743904458004,70.42313385009766,10067600
95,2025-09-04,71.56539709692596,72.0123673804695,69.68810978111594,70.3933334350586,14596800
96,2025-09-03,71.63492597989026,72.1414902804452,70.88003559303418,71.1482162475586,7722300
97,2025-09-02,71.78391270303098,72.17129655675966,71.00916015173293,72.16136169433594,8661500
98,2025-08-29,71.91304357586793,72.34015172548156,71.3369428013975,71.56539916992188,11280500
99,2025-08-28,72.76725411731562,72.9857756060709,71.41640089417308,71.60511779785156,10917200
100,2025-08-27,73.83520335019327,73.9337670574485,72.34686655487421,72.829833984375,10119000
101,2025-08-26,74.3575944616937,74.66314419658312,73.36208376682595,73.76619720458984,7162700
102,2025-08-25,74.72228629043967,75.10669002325714,74.03233280074907,74.23931884765625,6337700
103,2025-08-22,75.55022729187904,75.98390905825852,74.34773064888326,75.22496032714844,13128900
104,2025-08-21,75.37281465366638,76.30918110794101,74.49558491694596,74.98841094970703,8637100
105,2025-08-20,75.61922811858672,76.15148113951717,74.74199837666295,75.08697509765625,11011600
106,2025-08-19,74.71243459296605,75.48124205252537,74.367450330918,75.41224670410156,8047300
107,2025-08-18,75.01797914256227,76.20075861060141,74.2294544839172,74.63357543945312,12568400
108,2025-08-15,71.20351036591455,75.58966701655083,70.75011127194826,74.32803344726562,23398400
109,2025-08-14,70.76981707104531,71.4696290932331,70.32626915618621,71.20349884033203,6781000
110,2025-08-13,70.868387193817,71.2725006427424,70.17842621478214,71.26264953613281,8122300
111,2025-08-12,71.64704960669931,71.73575468124473,70.11928592792734,70.8289566040039,8671100
112,2025-08-11,71.75547619578225,71.97231334197228,70.09958035988177,71.41049194335938,8420000
113,2025-08-08,71.61748388229786,71.95260198058692,71.19365318627261,71.3710708618164,5575700
114,2025-08-07,69.65602859863745,71.61748159332839,69.65602859863745,71.53862762451172,7418600
115,2025-08-06,70.41498909819977,70.48398444505698,69.47861508236186,69.52790069580078,7720200
116,2025-08-05,69.84330593439955,70.90781196948762,69.64617852935145,70.1587142944336,7178900
117,2025-08-04,69.4884751573583,70.18828726718986,69.17306677659013,69.5180435180664,6543600
118,2025-08-01,70.405128274676,70.75996362456367,69.33076359864707,69.38990783691406,6628500
119,2025-07-31,69.3997679422203,70.19814373651701,68.69009722732154,70.04043579101562,8845200
120,2025-07-30,70.8683825042886,70.9768048292491,69.9122988314159,69.971435546875,6940300
121,2025-07-29,70.61211383826816,71.2429305627698,70.03058272533917,70.91766357421875,7588500
122,2025-07-28,70.86839183212896,71.26265420024912,69.95173502221951,70.31642150878906,8157200
123,2025-07-25,71.06551244272832,71.67661943072036,70.060150644345,70.81909942626953,8074800
124,2025-07-24,71.88360297779548,71.92302996145767,70.32627096281584,70.9373779296875,11166100
125,2025-07-23,76.38803669652873,77.33426179708785,71.03594556654254,71.77518463134766,21219500
126,2025-07-22,75.25453890076174,76.48660406783358,75.25453890076174,76.4274673461914,9032600
127,2025-07-21,75.24467697050463,75.99377466477804,74.87013188333225,75.07711791992188,8349900
128,2025-07-18,74.17032179471494,75.25453761928978,73.89434040517904,74.86027526855469,7986300
129,2025-07-17,73.44093331793205,74.38715834446107,73.3029426382254,74.101318359375,7174600
130,2025-07-16,73.98304460271531,74.22945762899126,73.19452743058952,73.69720458984375,8906300
131,2025-07-15,74.25902874417487,74.45616368446717,73.12553479719269,73.62821197509766,8880100
132,2025-07-14,73.33251639904647,74.7419991769933,73.10581311143564,73.96333312988281,10420500
133,2025-07-11,72.79040785506612,73.37194651860236,72.42572138193236,73.33251953125,8094100
134,2025-07-10,72.2482987623114,73.76619631205521,71.95260013733728,73.5690689086914,6955100
135,2025-07-09,71.82446956064112,72.82983137044722,71.63719325962752,72.59327697753906,8818700
136,2025-07-08,71.81461145877246,72.34686448664944,70.23756962798623,71.42034912109375,19550700
137,2025-07-07,72.64255258097099,73.78591256072887,72.44542518028845,73.677490234375,11368300
138,2025-07-03,71.95259809911583,73.97318776603488,71.4302037270642,72.8199691772461,8560900
139,2025-07-02,71.74561715574002,72.69184226795518,71.53863111743627,71.9723129272461,11240100
140,2025-07-01,68.5718105725002,72.10044660074715,66.57093817970201,72.01173400878906,23841100
141,2025-06-30,66.85678225955282,68.680237099977,66.2358166376211,68.42396545410156,20894500
142,2025-06-27,70.48397836114749,70.78952808229427,69.34061840342845,69.87287139892578,14275000
143,2025-06-26,69.3899044583852,70.17842157091009,69.28148213342469,69.971435546875,8010800
144,2025-06-25,69.6264634070551,70.10943082814887,69.13363735942876,69.33076477050781,12839000
145,2025-06-24,70.001011947776,70.58255062301326,69.66589382843144,70.37556457519531,9001300
146,2025-06-23,70.75996056573156,71.28235494161493,69.12377457643143,69.71517181396484,8671300
147,2025-06-20,70.83881824711958,71.51891307405178,70.47412426751198,70.50369262695312,15182700
148,2025-06-18,70.93738368658053,71.4006413822965,70.35584503027893,70.54312133789062,7203300
149,2025-06-17,72.27786631433887,72.56370630997684,69.43918361003256,70.8289566040039,12971300
150,2025-06-16,74.12103687293624,74.21960810148698,71.51891586169018,72.7214126586914,14546000
151,2025-06-13,72.73126830828707,74.17031945105903,72.33700597001,73.70706176757812,13213400
152,2025-06-12,72.36657601483851,73.36208675019,72.20887558781196,72.78054809570312,11022200
153,2025-06-11,71.78503953057105,72.43556596346005,71.51890926989918,71.95259857177734,12000200
154,2025-06-10,71.26265029374699,72.01174048018926,70.89795630724016,71.76532745361328,9888000
155,2025-06-09,71.19365230272307,71.42034806759258,70.29670530973638,70.8683853149414,7062600
156,2025-06-06,70.59240365932602,71.25278873862503,70.44455434547126,71.1246566772461,9286000
157,2025-06-05,69.29134915114732,70.96695479813155,68.74923746068994,70.47412872314453,10967200
158,2025-06-04,70.12914747358977,70.12914747358977,68.7886600340663,68.87736511230469,10894900
159,2025-06-03,69.2913390478131,70.0601464095048,68.85764975868321,69.9320068359375,11014300
160,2025-06-02,68.74923132356344,69.192771743486,68.04941926194438,69.14349365234375,9366900
161,2025-05-30,67.26855728483396,69.11648645011644,66.97523211655434,69.06759643554688,18802700
162,2025-05-29,65.28374484403142,67.56188252071641,65.28374484403142,67.45433044433594,11570200
163,2025-05-28,66.37881508076067,66.63302974973409,65.34241233277831,65.71395111083984,7835700
164,2025-05-27,66.2419288654281,66.8481307522983,65.96816267767029,66.52547454833984,10910700
165,2025-05-23,65.51839594692666,66.43746698584762,64.50154488594384,66.25170135498047,17161100
166,2025-05-22,67.36632950115931,67.46410207021687,62.45807119282447,65.44995880126953,40207600
167,2025-05-21,72.42124568709367,72.68523236594834,69.77156956562736,69.94756317138672,16133100
168,2025-05-20,72.35280775239136,73.5358730380592,72.1865936329865,72.7536849975586,8046700
169,2025-05-19,72.56791436511357,72.59724539194283,71.53151163277563,72.21592712402344,14438400
170,2025-05-16,72.89057082440394,73.33055114746094,72.06926477257628,73.33055114746094,12829800
171,2025-05-15,71.37507053735702,73.16433779454908,70.83731017276831,72.89057159423828,17789900
172,2025-05-14,70.20178111144598,70.82753452584586,69.17515045305011,70.58309936523438,15238900
173,2025-05-13,68.51029087976882,70.86664955868311,68.40273880548652,70.5048828125,22962500
174,2025-05-12,69.33159295343488,69.40980653602844,67.17077955621215,68.13874816894531,18943800
175,2025-05-09,67.15121970810131,68.92092767531423,66.92633610462985,68.74493408203125,17326200
176,2025-05-08,65.77260945823083,67.8356428018721,65.42062969123569,66.79924011230469,13030100
177,2025-05-07,64.78509773586971,66.46681285202631,64.50155205144152,65.86061096191406,9961300
178,2025-05-06,64.34510685465253,65.40106849878664,63.89534707131441,65.0588607788086,7943000
179,2025-05-05,65.50863027664693,65.53796130562768,64.41355795075631,64.628662109375,7117800
180,2025-05-02,64.62864995083683,65.8703846475945,64.52109789176117,65.59661102294922,13333200
